,customer_id,trans_date,tran_amount,response
89912,CS2703,2011-06-12,74,1
89913,CS5533,2012-05-02,42,0
89914,CS1248,2015-03-03,93,0
89915,CS5106,2014-05-06,86,0
89916,CS2630,2013-04-24,74,0
89917,CS4340,2013-09-13,102,1
89918,CS1974,2013-06-26,96,0
89919,CS2070,2014-03-16,88,0
89920,CS3090,2013-10-31,99,1
89921,CS1571,2012-01-06,98,0
89922,CS4533,2011-12-21,46,1
89923,CS5715,2014-11-23,55,0
89924,CS1431,2012-02-16,35,0
89925,CS1577,2013-07-03,70,0
89926,CS3145,2014-05-01,93,0
89927,CS3847,2011-06-27,50,0
89928,CS2769,2011-10-27,90,0
89929,CS2130,2014-02-12,97,1
89930,CS3140,2013-06-01,47,0
89931,CS4037,2013-12-01,44,0
89932,CS3044,2013-12-08,90,0
89933,CS1123,2011-08-01,53,0
89934,CS2808,2012-02-04,41,1
89935,CS3365,2012-07-22,44,0
89936,CS4310,2014-08-18,84,0
89937,CS4385,2013-08-22,42,0
89938,CS2250,2012-03-11,55,0
89939,CS1139,2011-06-16,73,0
89940,CS4234,2013-03-24,96,0
89941,CS4459,2015-03-01,103,0
89942,CS2054,2013-11-17,67,0
89943,CS1960,2011-12-13,58,0
89944,CS2255,2012-05-17,81,0
89945,CS3440,2011-09-25,91,0
89946,CS5729,2011-11-04,57,0
89947,CS5044,2013-05-03,103,1
89948,CS5836,2014-04-17,72,0
89949,CS2020,2013-11-19,95,0
89950,CS2250,2012-05-06,96,0
89951,CS5041,2012-10-03,52,0
89952,CS1252,2014-09-16,80,0
89953,CS1652,2013-07-10,59,0
89954,CS3423,2013-10-20,65,0
89955,CS2628,2012-03-09,57,1
89956,CS1575,2012-09-03,44,0
89957,CS4846,2011-11-07,61,0
89958,CS4572,2014-01-16,56,1
89959,CS3469,2014-05-08,56,0
89960,CS2513,2012-09-15,50,0
89961,CS3330,2012-10-12,95,0
89962,CS3023,2012-01-01,77,1
89963,CS2868,2011-11-27,82,0
89964,CS2411,2012-04-04,88,0
89965,CS1681,2012-12-12,69,0
89966,CS5901,2012-11-02,85,0
89967,CS5347,2014-09-24,50,0
89968,CS1318,2013-02-02,48,0
89969,CS3791,2015-03-16,64,0
89970,CS5060,2013-09-22,83,0
89971,CS1799,2015-02-03,87,0
89972,CS3044,2011-06-09,91,0
89973,CS3196,2014-04-07,40,0
89974,CS4411,2012-10-23,63,1
89975,CS2574,2013-05-21,55,0
89976,CS5377,2014-07-24,41,0
89977,CS5419,2014-12-23,44,0
89978,CS1639,2013-04-17,71,0
89979,CS4981,2012-10-10,78,0
89980,CS5797,2013-05-21,49,1
89981,CS4366,2011-08-24,35,0
89982,CS4054,2013-11-03,35,0
89983,CS4133,2011-12-02,73,0
89984,CS2316,2015-03-13,41,0
89985,CS5041,2014-10-24,42,0
89986,CS6051,2013-11-09,81,0
89987,CS2929,2012-05-31,86,0
89988,CS5023,2014-04-16,45,0
89989,CS1943,2013-04-27,70,0
89990,CS2928,2012-10-19,93,0
89991,CS5770,2013-12-30,82,0
89992,CS6073,2013-09-16,66,0
89993,CS3092,2014-04-09,79,0
89994,CS5153,2012-01-10,98,0
89995,CS3222,2014-04-30,99,0
89996,CS1303,2014-08-03,82,1
89997,CS2756,2011-11-30,43,0
89998,CS5763,2013-04-03,68,0
89999,CS5885,2015-01-28,92,0
90000,CS1508,2012-01-15,103,0
90001,CS4268,2013-03-05,39,0
90002,CS4332,2011-09-27,92,0
90003,CS1530,2014-04-19,48,0
90004,CS3254,2012-05-23,58,0
90005,CS2514,2013-06-01,80,0
90006,CS4024,2013-04-14,90,0
90007,CS1443,2013-09-30,75,1
90008,CS5616,2011-05-19,87,0
90009,CS4679,2011-06-12,49,0
90010,CS4238,2011-08-27,103,0
90011,CS2943,2014-03-29,84,0
90012,CS2475,2011-07-31,72,0
90013,CS3708,2011-08-28,57,0
90014,CS1816,2012-07-28,59,0
90015,CS3904,2014-06-30,49,0
90016,CS2500,2013-05-10,96,0
90017,CS2424,2011-07-19,68,0
90018,CS2670,2011-10-19,35,0
90019,CS4214,2013-01-26,104,0
90020,CS1743,2013-01-26,73,0
90021,CS4323,2012-03-12,39,0
90022,CS5221,2014-07-04,93,0
90023,CS3860,2012-10-22,67,0
90024,CS4216,2013-05-23,41,0
90025,CS5485,2014-10-04,62,0
90026,CS3721,2012-07-19,42,0
90027,CS3036,2013-02-10,65,0
90028,CS3508,2012-11-28,94,0
90029,CS2938,2012-08-21,60,0
90030,CS1444,2012-11-03,100,0
90031,CS1213,2013-07-15,46,0
90032,CS3290,2012-07-19,66,0
90033,CS1248,2015-03-07,87,0
90034,CS2895,2013-06-30,36,0
90035,CS2520,2012-05-05,90,0
90036,CS1962,2011-07-04,56,0
90037,CS1475,2012-02-14,86,0
90038,CS2157,2012-08-12,56,0
90039,CS1864,2011-06-10,62,0
90040,CS1204,2015-01-28,68,0
90041,CS1407,2013-06-25,73,1
90042,CS6059,2012-02-20,68,1
90043,CS2501,2014-10-30,102,1
90044,CS4056,2014-09-21,87,0
90045,CS2330,2012-03-03,77,0
90046,CS2068,2014-10-03,61,0
90047,CS3425,2014-07-26,81,0
90048,CS4266,2013-01-06,52,0
90049,CS2897,2013-01-02,102,0
90050,CS5976,2013-10-21,48,0
90051,CS3630,2011-05-29,88,0
90052,CS5608,2015-01-25,68,0
90053,CS1684,2014-07-10,50,0
90054,CS6100,2015-02-05,36,0
90055,CS2069,2014-10-15,51,0
90056,CS5183,2012-08-01,82,0
90057,CS1947,2013-03-31,71,0
90058,CS2409,2012-12-23,37,0
90059,CS3951,2012-12-06,79,0
90060,CS2249,2012-06-27,89,0
90061,CS2456,2015-02-27,65,0
90062,CS3980,2012-10-16,36,0
90063,CS1986,2012-06-12,55,0
90064,CS3929,2015-01-25,94,1
90065,CS5376,2012-02-11,35,0
90066,CS4282,2013-11-05,75,0
90067,CS5486,2014-11-21,95,0
90068,CS4587,2013-09-15,62,0
90069,CS2560,2014-11-11,71,0
90070,CS2228,2013-12-09,64,0
90071,CS4816,2013-07-02,93,0
90072,CS5116,2013-11-20,72,0
90073,CS2969,2014-04-15,68,0
90074,CS3652,2012-08-17,68,0
90075,CS4296,2013-08-29,83,0
90076,CS2827,2012-02-21,100,0
90077,CS5289,2012-12-29,72,0
90078,CS3056,2013-06-09,84,0
90079,CS1738,2012-03-23,98,0
90080,CS2060,2014-11-17,41,0
90081,CS1446,2015-01-13,47,0
90082,CS1435,2014-01-08,72,0
90083,CS5550,2014-05-08,77,0
90084,CS5391,2014-02-12,95,0
90085,CS4896,2013-04-25,54,1
90086,CS1180,2011-08-17,41,0
90087,CS2317,2012-02-12,53,0
90088,CS3415,2011-11-07,93,1
90089,CS5069,2011-10-06,54,1
90090,CS2618,2014-08-28,98,0
90091,CS3197,2013-05-09,79,0
90092,CS1737,2014-02-15,79,0
90093,CS5157,2011-12-08,51,0
90094,CS3266,2013-11-14,79,0
90095,CS5557,2013-07-28,66,0
90096,CS3720,2012-07-02,58,0
90097,CS1928,2012-02-28,35,0
90098,CS4993,2011-12-25,55,0
90099,CS3093,2011-10-08,62,0
90100,CS5756,2012-04-09,65,0
90101,CS5196,2014-02-12,65,0
90102,CS4410,2014-02-28,60,0
90103,CS5177,2013-08-22,103,0
90104,CS1971,2012-05-07,90,0
90105,CS5641,2012-02-27,76,0
90106,CS4965,2014-10-08,81,0
90107,CS3390,2012-06-16,50,0
90108,CS5947,2014-08-07,36,0
90109,CS4263,2014-04-20,56,0
90110,CS3653,2012-04-16,73,0
90111,CS3219,2013-10-31,48,0
90112,CS1845,2011-06-09,64,0
90113,CS2220,2013-01-05,91,0
90114,CS3028,2011-07-29,102,0
90115,CS2859,2013-09-14,44,0
90116,CS3462,2013-11-10,71,0
90117,CS1781,2012-01-17,97,0
90118,CS5928,2014-12-21,98,0
90119,CS1919,2013-05-15,84,1
90120,CS5993,2012-02-06,59,0
90121,CS1594,2013-03-10,35,0
90122,CS1837,2014-08-07,92,0
90123,CS1622,2012-01-28,80,1
90124,CS3142,2013-12-13,91,0
90125,CS5912,2012-12-28,36,0
90126,CS1519,2012-03-26,82,0
90127,CS3476,2013-05-07,48,0
90128,CS2371,2013-07-01,39,0
90129,CS2393,2014-03-10,42,0
90130,CS6070,2012-06-11,103,0
90131,CS1380,2014-06-04,55,0
90132,CS2879,2014-12-20,56,0
90133,CS2058,2012-11-24,50,0
90134,CS5165,2012-01-19,70,0
90135,CS4843,2012-05-17,57,0
90136,CS2789,2013-07-14,84,0
90137,CS1412,2015-01-22,77,1
90138,CS3322,2013-11-20,105,0
90139,CS4931,2013-02-06,94,0
90140,CS1555,2013-02-15,35,0
90141,CS4727,2014-09-23,102,1
90142,CS2568,2015-02-17,74,0
90143,CS2225,2013-05-01,37,0
90144,CS2112,2014-06-09,77,0
90145,CS3828,2012-03-25,50,0
90146,CS5470,2015-03-03,53,0
90147,CS5545,2014-04-15,91,0
90148,CS5892,2011-08-15,59,0
90149,CS1391,2011-05-17,103,0
90150,CS2920,2014-08-12,70,0
90151,CS5908,2013-01-19,93,0
90152,CS3861,2012-06-15,51,0
90153,CS3542,2012-04-06,52,0
90154,CS4704,2014-12-10,102,0
90155,CS5814,2013-03-23,35,1
90156,CS5053,2013-06-08,80,0
90157,CS4877,2012-04-25,45,0
90158,CS2902,2011-09-24,56,0
90159,CS5602,2014-03-25,74,0
90160,CS4873,2014-05-09,97,0
90161,CS4517,2011-11-12,45,0
90162,CS5015,2014-03-23,92,0
90163,CS3557,2011-06-04,64,0
90164,CS3194,2013-09-01,89,0
90165,CS3127,2011-10-31,42,0
90166,CS2207,2013-07-14,97,0
90167,CS5357,2014-07-08,63,0
90168,CS4684,2012-06-14,49,0
90169,CS5643,2011-08-04,86,0
90170,CS3492,2015-01-07,91,0
90171,CS5107,2014-11-21,73,0
90172,CS1608,2012-01-19,76,0
90173,CS2877,2013-07-01,92,0
90174,CS2219,2014-09-23,86,0
90175,CS5555,2013-11-19,67,0
90176,CS1554,2012-02-25,51,0
90177,CS5587,2015-01-02,97,0
90178,CS3313,2012-12-12,96,1
90179,CS5005,2014-06-09,55,0
90180,CS3336,2015-03-05,68,0
90181,CS2435,2013-09-20,50,0
90182,CS3754,2012-02-11,102,0
90183,CS5050,2014-02-06,98,0
90184,CS5166,2012-01-03,60,0
90185,CS5164,2013-02-28,79,0
90186,CS3400,2013-08-10,77,0
90187,CS2466,2012-01-23,50,0
90188,CS4261,2014-08-14,62,0
90189,CS2180,2015-02-11,41,0
90190,CS2807,2013-02-27,82,0
90191,CS3873,2014-11-09,50,0
90192,CS2873,2013-08-21,54,0
90193,CS2262,2012-02-24,66,0
90194,CS5456,2012-09-27,78,0
90195,CS2985,2011-11-22,35,0
90196,CS3679,2012-09-28,67,1
90197,CS3019,2012-12-13,71,0
90198,CS3442,2011-11-19,103,0
90199,CS3599,2013-05-09,64,0
90200,CS4323,2014-05-11,63,0
90201,CS3095,2013-09-22,85,0
90202,CS4153,2014-04-09,69,0
90203,CS2068,2013-02-22,83,0
90204,CS3800,2012-09-02,88,0
90205,CS5052,2011-11-18,39,0
90206,CS2733,2014-05-04,85,0
90207,CS5265,2015-02-14,78,0
90208,CS3601,2013-04-26,78,0
90209,CS5216,2013-11-29,85,0
90210,CS4300,2012-01-20,62,0
90211,CS2048,2013-09-27,83,0
90212,CS1184,2014-01-02,92,0
90213,CS4209,2012-06-10,69,0
90214,CS3634,2013-12-11,86,0
90215,CS4661,2014-01-10,94,0
90216,CS5223,2015-02-24,58,0
90217,CS4790,2011-09-10,81,0
90218,CS5977,2012-01-25,59,0
90219,CS3711,2013-09-03,90,0
90220,CS2894,2011-09-25,89,0
90221,CS5255,2012-07-22,66,0
90222,CS5557,2014-05-22,99,0
90223,CS4810,2013-04-21,40,0
90224,CS5643,2012-09-18,98,0
90225,CS4085,2011-07-31,95,0
90226,CS4598,2012-08-13,47,0
90227,CS5335,2012-09-16,54,0
90228,CS5828,2013-04-02,102,0
90229,CS1240,2014-04-06,81,0
90230,CS1970,2014-09-21,68,0
90231,CS2546,2013-03-10,66,0
90232,CS3270,2015-02-08,104,0
90233,CS1780,2012-04-14,51,0
90234,CS5496,2013-08-04,79,0
90235,CS4421,2014-07-06,56,0
90236,CS1240,2014-12-25,36,0
90237,CS3648,2013-09-30,65,0
90238,CS2902,2014-01-20,48,0
90239,CS4849,2014-11-11,58,0
90240,CS5113,2015-03-05,74,1
90241,CS4649,2011-08-15,48,0
90242,CS3537,2011-11-01,46,0
90243,CS3351,2012-01-20,77,0
90244,CS6017,2012-01-10,78,0
90245,CS4646,2013-08-22,72,0
90246,CS1285,2015-01-06,40,0
90247,CS3687,2011-12-05,35,0
90248,CS2558,2012-07-22,79,1
90249,CS5302,2013-02-16,80,0
90250,CS5503,2013-06-30,57,1
90251,CS4025,2011-12-16,93,0
90252,CS4770,2011-12-13,98,0
90253,CS5923,2013-10-20,56,0
90254,CS3400,2012-11-03,101,0
90255,CS2650,2013-12-30,93,0
90256,CS3265,2012-05-04,51,0
90257,CS4808,2014-07-18,44,0
90258,CS2329,2012-03-14,85,0
90259,CS5643,2013-07-28,61,0
90260,CS2327,2011-08-05,53,0
90261,CS1400,2014-05-17,38,1
90262,CS4366,2012-04-28,43,0
90263,CS5332,2014-02-10,96,1
90264,CS1215,2013-02-16,80,0
90265,CS1565,2011-06-27,95,0
90266,CS5810,2012-11-23,92,0
90267,CS4159,2014-04-02,86,0
90268,CS3373,2013-12-28,44,0
90269,CS2263,2013-05-14,81,0
90270,CS2228,2012-07-13,42,0
90271,CS4924,2014-04-22,55,1
90272,CS5926,2014-07-09,67,0
90273,CS2901,2012-06-22,98,0
90274,CS3705,2011-11-09,90,0
90275,CS2211,2011-08-10,99,0
90276,CS4358,2013-08-22,72,1
90277,CS5946,2014-02-05,46,0
90278,CS1359,2014-08-18,76,0
90279,CS1572,2014-08-01,97,0
90280,CS3965,2012-08-03,75,0
90281,CS2929,2012-05-13,50,0
90282,CS5581,2011-11-17,83,0
90283,CS3619,2014-08-06,105,0
90284,CS1530,2014-07-08,59,0
90285,CS5065,2013-02-01,38,0
90286,CS5216,2011-08-18,48,0
90287,CS5200,2012-03-13,104,0
90288,CS3876,2013-11-07,95,0
90289,CS3805,2012-04-11,63,0
90290,CS4412,2013-07-27,82,0
90291,CS2121,2014-04-21,95,0
90292,CS5663,2014-04-15,86,1
90293,CS2382,2014-06-28,96,0
90294,CS1228,2013-05-28,88,0
90295,CS4939,2011-12-08,92,1
90296,CS2459,2014-01-05,87,1
90297,CS4687,2012-12-13,67,0
90298,CS5561,2014-01-01,38,0
90299,CS3984,2014-06-01,47,0
90300,CS2189,2013-10-05,103,0
90301,CS4935,2014-08-12,103,0
90302,CS2171,2014-10-20,54,0
90303,CS4807,2013-12-09,91,0
90304,CS5518,2013-12-06,89,0
90305,CS4070,2012-04-16,86,0
90306,CS1654,2013-02-11,64,0
90307,CS2969,2012-01-11,81,0
90308,CS1673,2014-12-07,54,0
90309,CS5186,2013-08-06,69,0
90310,CS5832,2013-07-14,79,0
90311,CS5100,2014-01-19,69,0
90312,CS1150,2012-06-30,92,0
90313,CS5901,2012-08-12,37,0
90314,CS4908,2013-07-25,97,0
90315,CS5776,2012-07-26,98,0
90316,CS2399,2014-01-24,43,0
90317,CS5668,2012-02-24,35,0
90318,CS3536,2012-07-04,88,0
90319,CS4792,2013-12-19,46,0
90320,CS1166,2014-09-24,60,0
90321,CS5512,2013-08-03,69,0
90322,CS2844,2012-04-06,80,0
90323,CS3670,2015-01-07,44,0
90324,CS2830,2014-04-23,65,0
90325,CS3294,2014-04-29,45,0
90326,CS4635,2015-03-15,74,1
90327,CS5883,2012-01-13,39,0
90328,CS3440,2013-01-16,80,0
90329,CS4317,2012-12-05,67,0
90330,CS5721,2014-10-24,84,0
90331,CS3255,2013-06-11,72,1
90332,CS4053,2014-10-10,99,0
90333,CS5415,2012-10-27,95,0
90334,CS4599,2014-05-16,69,0
90335,CS2043,2013-06-22,81,0
90336,CS1845,2014-07-20,102,0
90337,CS3332,2012-08-28,102,0
90338,CS1797,2012-12-31,82,0
90339,CS2757,2011-08-13,42,0
90340,CS1825,2014-04-11,52,0
90341,CS3059,2011-07-05,104,0
90342,CS3330,2011-09-02,92,0
90343,CS2743,2011-09-27,57,0
90344,CS3356,2012-01-31,99,0
90345,CS5500,2013-03-31,73,0
90346,CS3145,2014-12-17,102,0
90347,CS1741,2014-01-27,96,0
90348,CS1387,2012-12-28,73,0
90349,CS3275,2012-12-12,35,0
90350,CS3727,2012-02-06,60,0
90351,CS5230,2014-03-08,57,0
90352,CS3086,2014-02-25,105,1
90353,CS5747,2012-07-26,41,0
90354,CS2155,2012-02-08,93,0
90355,CS1387,2014-11-09,45,0
90356,CS3892,2012-05-19,56,0
90357,CS2157,2014-03-21,71,0
90358,CS4415,2013-09-28,77,0
90359,CS3012,2012-11-10,82,0
90360,CS2901,2013-06-03,50,0
90361,CS4927,2011-07-09,78,0
90362,CS3753,2013-10-20,59,0
90363,CS4019,2013-06-28,77,1
90364,CS2343,2014-01-16,60,0
90365,CS1939,2012-04-01,98,0
90366,CS1949,2014-08-16,50,0
90367,CS5326,2014-05-16,90,1
90368,CS2711,2013-11-12,44,0
90369,CS3450,2011-06-26,103,0
90370,CS2867,2015-01-25,93,1
90371,CS4295,2013-09-17,68,0
90372,CS3446,2013-09-16,44,0
90373,CS3716,2011-09-16,81,0
90374,CS1584,2011-08-22,87,0
90375,CS4930,2012-07-21,81,0
90376,CS3447,2011-08-13,91,0
90377,CS5748,2013-11-12,83,0
90378,CS3593,2014-03-04,52,0
90379,CS5457,2012-03-03,64,0
90380,CS5710,2013-03-12,66,0
90381,CS5922,2012-05-22,83,1
90382,CS2534,2012-03-16,102,0
90383,CS4960,2013-07-09,75,0
90384,CS4910,2012-01-18,80,0
90385,CS1149,2011-06-17,83,0
90386,CS3477,2012-02-23,65,0
90387,CS1559,2012-05-12,68,0
90388,CS2426,2013-06-09,38,0
90389,CS5313,2012-02-27,73,0
90390,CS1833,2012-01-24,58,0
90391,CS3107,2011-08-20,38,0
90392,CS3188,2014-12-06,96,0
90393,CS5212,2013-04-14,36,0
90394,CS1479,2013-12-06,100,0
90395,CS2086,2014-12-17,86,0
90396,CS3234,2012-04-27,53,1
90397,CS4091,2012-02-26,59,0
90398,CS5325,2014-04-20,100,1
90399,CS4477,2012-05-11,49,0
90400,CS3570,2012-04-01,50,0
90401,CS2363,2013-04-06,62,0
90402,CS3326,2014-06-16,65,0
90403,CS2280,2012-03-23,88,0
90404,CS4976,2011-12-18,68,0
90405,CS2510,2011-07-27,54,1
90406,CS4228,2012-06-17,71,0
90407,CS1633,2011-09-03,93,0
90408,CS4789,2012-01-19,50,0
90409,CS2809,2014-07-08,76,1
90410,CS5684,2013-01-18,39,0
90411,CS5886,2013-07-20,56,0
90412,CS1531,2012-06-16,84,0
90413,CS3130,2014-02-05,64,0
90414,CS2428,2014-05-27,58,0
90415,CS1953,2013-12-04,43,0
90416,CS2620,2013-12-16,71,0
90417,CS3829,2012-10-27,95,0
90418,CS1824,2011-08-23,78,0
90419,CS2731,2012-09-23,74,0
90420,CS5643,2015-02-11,62,0
90421,CS4393,2013-06-14,43,0
90422,CS1782,2014-06-24,44,0
90423,CS5659,2013-10-24,83,0
90424,CS2595,2013-09-21,41,1
90425,CS1805,2013-04-11,64,1
90426,CS1844,2014-05-02,37,0
90427,CS5670,2012-06-06,92,0
90428,CS5198,2013-03-03,77,0
90429,CS2018,2014-05-25,35,0
90430,CS1885,2011-11-22,104,0
90431,CS4249,2012-10-03,75,0
90432,CS3804,2011-09-01,105,0
90433,CS2187,2011-09-07,71,0
90434,CS2536,2011-10-10,101,0
90435,CS5418,2014-08-22,97,0
90436,CS4687,2013-05-03,53,0
90437,CS2128,2012-08-29,71,0
90438,CS2121,2013-04-01,105,0
90439,CS4611,2011-08-30,103,0
90440,CS3603,2014-09-11,101,0
90441,CS1566,2012-02-23,62,1
90442,CS4106,2014-09-30,49,1
90443,CS3520,2011-11-03,91,0
90444,CS1303,2012-08-25,91,1
90445,CS2454,2013-10-11,76,0
90446,CS3986,2011-05-30,94,0
90447,CS3629,2012-03-07,87,0
90448,CS3020,2014-12-15,53,0
90449,CS1404,2014-10-09,41,0
90450,CS5861,2014-08-21,91,0
90451,CS4332,2012-03-19,70,0
90452,CS3158,2012-08-16,94,0
90453,CS5006,2012-01-22,56,0
90454,CS5238,2011-08-02,46,0
90455,CS2485,2012-08-15,87,1
90456,CS5301,2012-07-02,66,0
90457,CS2546,2014-11-23,58,0
90458,CS5268,2013-04-13,56,0
90459,CS4898,2011-07-12,72,0
90460,CS4609,2012-02-27,85,0
90461,CS2648,2013-01-24,96,0
90462,CS1305,2011-12-19,62,0
90463,CS4142,2011-11-30,50,0
90464,CS4180,2012-10-20,93,0
90465,CS2268,2012-05-29,41,0
90466,CS4033,2014-01-10,75,0
90467,CS5031,2014-06-03,40,0
90468,CS2707,2011-12-20,35,0
90469,CS6099,2013-04-17,100,0
90470,CS4934,2012-07-12,100,1
90471,CS5789,2012-12-23,91,0
90472,CS3542,2013-12-13,96,0
90473,CS3101,2014-05-29,88,0
90474,CS4099,2012-05-08,104,0
90475,CS1908,2012-07-31,100,0
90476,CS1444,2011-11-04,81,0
90477,CS1890,2012-12-21,38,0
90478,CS3058,2011-10-06,59,0
90479,CS5433,2014-10-12,63,0
90480,CS1113,2011-05-27,94,0
90481,CS4651,2013-01-14,38,0
90482,CS4106,2014-05-25,81,1
90483,CS1617,2013-08-14,36,0
90484,CS5096,2014-04-14,83,1
90485,CS1990,2012-07-16,66,0
90486,CS4618,2014-10-22,40,0
90487,CS2694,2013-09-07,41,0
90488,CS3458,2012-06-08,63,0
90489,CS4793,2014-12-10,65,0
90490,CS1318,2012-02-13,88,0
90491,CS4628,2014-03-31,105,0
90492,CS5812,2015-03-07,75,0
90493,CS1283,2011-07-16,51,0
90494,CS5679,2011-09-14,101,0
90495,CS2195,2013-03-23,61,0
90496,CS2070,2014-12-13,84,0
90497,CS2802,2012-03-08,83,0
90498,CS4685,2012-03-20,62,1
90499,CS4036,2012-08-23,81,0
90500,CS3888,2014-06-30,72,0
90501,CS1922,2013-08-27,76,0
90502,CS4124,2013-12-09,85,1
90503,CS5606,2012-12-30,89,0
90504,CS2681,2015-02-04,40,0
90505,CS3517,2014-01-05,38,0
90506,CS3031,2012-06-21,49,0
90507,CS2460,2012-06-26,46,0
90508,CS4246,2012-08-12,50,0
90509,CS2748,2013-02-22,52,1
90510,CS4777,2011-06-16,89,0
90511,CS5249,2014-08-02,97,0
90512,CS1858,2012-08-01,56,0
90513,CS2475,2011-12-18,46,0
90514,CS4929,2014-07-16,58,0
90515,CS4531,2011-09-04,51,0
90516,CS4871,2015-03-06,104,0
90517,CS5553,2013-07-26,98,0
90518,CS4549,2013-09-21,40,1
90519,CS3996,2011-07-23,68,0
90520,CS5824,2012-04-22,87,0
90521,CS6103,2011-12-12,58,0
90522,CS3511,2013-06-27,66,0
90523,CS3789,2014-01-28,90,0
90524,CS3604,2012-08-27,95,0
90525,CS3131,2013-04-01,75,0
90526,CS5694,2012-11-30,101,0
90527,CS3199,2012-11-26,46,0
90528,CS4298,2012-03-10,80,0
90529,CS5824,2014-09-25,65,0
90530,CS3861,2014-01-24,65,0
90531,CS5762,2014-05-31,51,0
90532,CS4183,2011-08-03,59,1
90533,CS2310,2012-03-25,81,0
90534,CS2117,2011-11-02,59,0
90535,CS1975,2013-02-13,104,0
90536,CS6027,2011-08-17,96,0
90537,CS4956,2014-01-27,88,0
90538,CS2385,2014-04-18,89,1
90539,CS5279,2011-06-21,67,0
90540,CS4390,2013-10-18,62,0
90541,CS1257,2013-04-13,86,0
90542,CS1774,2011-07-19,44,0
90543,CS5108,2011-10-17,89,0
90544,CS4818,2012-02-17,36,0
90545,CS3183,2012-12-15,39,0
90546,CS4082,2014-11-26,89,0
90547,CS3401,2013-05-27,79,1
90548,CS4554,2014-03-31,67,0
90549,CS1155,2013-12-03,46,0
90550,CS2256,2013-11-30,55,0
90551,CS3883,2013-01-20,43,0
90552,CS5916,2014-08-25,80,0
90553,CS4041,2011-06-06,80,0
90554,CS1415,2012-02-24,100,0
90555,CS1175,2012-02-28,90,0
90556,CS3876,2014-08-16,105,0
90557,CS3879,2013-06-12,85,0
90558,CS5844,2012-12-14,103,0
90559,CS3851,2014-05-27,86,0
90560,CS5814,2012-03-14,42,1
90561,CS2669,2012-12-08,83,0
90562,CS2827,2013-09-16,41,0
90563,CS6017,2013-02-06,82,0
90564,CS4904,2014-03-01,66,0
90565,CS2164,2013-05-04,51,0
90566,CS5516,2013-08-12,64,0
90567,CS5815,2012-08-21,46,0
90568,CS1542,2014-09-27,37,0
90569,CS4620,2013-07-07,53,0
90570,CS5452,2013-11-06,101,0
90571,CS6003,2013-04-10,48,0
90572,CS4751,2013-10-18,71,0
90573,CS2630,2011-08-20,96,0
90574,CS3355,2013-08-29,86,0
90575,CS2164,2012-04-02,69,0
90576,CS4371,2012-05-29,100,0
90577,CS5771,2014-01-29,98,0
90578,CS2384,2014-06-26,60,0
90579,CS3871,2015-03-14,77,0
90580,CS1339,2012-02-13,75,0
90581,CS5983,2013-04-30,99,0
90582,CS5289,2013-08-30,99,0
90583,CS5786,2014-12-15,47,0
90584,CS3606,2013-03-23,49,0
90585,CS4604,2014-05-09,99,1
90586,CS1830,2011-12-20,64,0
90587,CS1429,2014-09-27,41,0
90588,CS4855,2013-07-16,94,0
90589,CS3375,2014-06-02,65,0
90590,CS4772,2011-11-03,47,0
90591,CS5237,2012-07-19,85,0
90592,CS1570,2011-06-27,64,0
90593,CS5642,2013-07-12,105,0
90594,CS1190,2015-02-04,80,0
90595,CS5083,2012-11-24,52,0
90596,CS4665,2014-11-19,87,0
90597,CS2284,2012-02-03,84,0
90598,CS4797,2011-09-05,92,0
90599,CS1128,2012-03-17,74,0
90600,CS5800,2013-03-14,72,0
90601,CS3885,2014-04-29,45,0
90602,CS1563,2013-02-10,37,0
90603,CS2337,2012-03-06,89,0
90604,CS2297,2014-06-28,90,0
90605,CS3333,2013-04-17,101,0
90606,CS2237,2015-02-18,86,0
90607,CS4484,2014-08-06,102,0
90608,CS6098,2011-10-19,98,1
90609,CS4195,2011-12-16,69,0
90610,CS5024,2014-06-08,48,1
90611,CS3273,2014-06-14,92,0
90612,CS3655,2011-05-22,49,1
90613,CS3622,2015-02-28,95,0
90614,CS1620,2013-07-29,91,0
90615,CS3543,2014-04-07,41,0
90616,CS3759,2012-06-29,80,0
90617,CS3177,2012-03-19,102,0
90618,CS2831,2015-01-29,85,0
90619,CS4636,2013-03-15,94,0
90620,CS3904,2012-02-21,65,0
90621,CS2150,2014-07-28,49,0
90622,CS3262,2014-12-09,78,0
90623,CS5042,2011-11-10,100,0
90624,CS3924,2011-05-20,90,0
90625,CS5347,2013-04-22,52,0
90626,CS5191,2014-08-07,93,0
90627,CS1918,2011-08-15,99,0
90628,CS2669,2012-03-14,51,0
90629,CS4372,2012-07-23,54,0
90630,CS4208,2011-06-15,97,0
90631,CS3088,2013-12-18,87,0
90632,CS5737,2012-03-21,71,0
90633,CS4782,2013-02-02,92,0
90634,CS4222,2012-05-26,39,0
90635,CS2274,2013-01-28,81,0
90636,CS3662,2012-02-25,95,0
90637,CS4211,2013-09-15,60,0
90638,CS4114,2011-08-27,82,0
90639,CS2457,2014-09-12,46,1
90640,CS3239,2014-09-03,50,0
90641,CS5002,2014-10-15,39,0
90642,CS4564,2013-06-01,52,0
90643,CS5743,2013-10-17,67,0
90644,CS2908,2014-08-24,65,0
90645,CS3681,2011-07-25,49,0
90646,CS1415,2012-07-28,77,0
